time,open,high,low,close,volume
2024-11-07 00:00:00,25400.0,25410.0,25350.0,25350.0,-99999902.0
2024-11-08 00:00:00,25295.0,25310.0,25260.0,25260.0,-99999902.0
2024-11-11 00:00:00,25270.0,25315.0,25250.0,25310.0,-99999902.0
2024-11-12 00:00:00,25340.0,25345.0,25300.0,25340.0,-99999902.0
2024-11-13 00:00:00,25340.0,25352.0,25290.0,25330.0,-99999902.0
2024-11-14 00:00:00,25360.0,25395.0,25330.0,25390.0,-99999902.0
2024-11-15 00:00:00,25370.0,25390.0,25370.0,25380.0,-99999902.0
2024-11-18 00:00:00,25375.0,25410.0,25339.0,25405.0,-99999902.0
2024-11-19 00:00:00,25385.0,25410.0,25370.0,25395.0,-99999902.0
2024-11-20 00:00:00,25390.0,25415.0,25390.0,25415.0,-99999902.0
2024-11-21 00:00:00,25415.0,25430.0,25400.0,25415.0,-99999902.0
2024-11-22 00:00:00,25415.0,25425.0,25410.0,25417.0,-99999902.0
2024-11-25 00:00:00,25410.0,25415.0,25387.0,25410.0,-99999902.0
2024-11-26 00:00:00,25420.0,25420.0,25400.0,25405.0,-99999902.0
2024-11-27 00:00:00,25395.0,25410.0,25375.0,25375.0,-99999902.0
2024-11-28 00:00:00,25345.0,25400.0,25320.0,25358.0,-99999902.0
2024-11-29 00:00:00,25335.0,25400.0,25335.0,25344.0,-99999902.0
2024-12-02 00:00:00,25355.0,25385.0,25335.0,25374.0,-99999902.0
2024-12-03 00:00:00,25390.0,25401.0,25344.0,25395.0,-99999902.0
2024-12-04 00:00:00,25395.0,25405.0,25360.0,25400.0,-99999902.0
2024-12-05 00:00:00,25395.0,25403.0,25344.0,25380.0,-99999902.0
2024-12-06 00:00:00,25393.0,25393.0,25360.0,25375.0,-99999902.0
2024-12-09 00:00:00,25371.0,25390.0,25360.0,25370.0,-99999902.0
2024-12-10 00:00:00,25370.0,25375.0,25360.0,25360.0,-99999902.0
2024-12-11 00:00:00,25350.0,25380.0,25344.0,25380.0,-99999902.0
2024-12-12 00:00:00,25365.0,25398.0,25355.0,25394.0,-99999902.0
2024-12-13 00:00:00,25403.0,25405.0,25380.0,25400.0,-99999902.0
2024-12-16 00:00:00,25380.0,25400.0,25344.0,25385.0,-99999902.0
2024-12-17 00:00:00,25385.0,25430.0,25344.0,25430.0,-99999902.0
2024-12-18 00:00:00,25435.0,25450.0,25390.0,25445.0,-99999902.0
2024-12-19 00:00:00,25455.0,25463.0,25445.0,25450.0,-99999902.0
2024-12-20 00:00:00,25455.0,25460.0,25445.0,25445.0,-99999902.0
2024-12-23 00:00:00,25430.0,25460.0,25420.0,25440.0,-99999902.0
2024-12-24 00:00:00,25440.0,25460.0,25425.0,25425.0,-99999902.0
2024-12-25 00:00:00,25425.0,25450.0,25410.0,25420.0,-99999902.0
2024-12-26 00:00:00,25410.0,25447.0,25410.0,25425.0,-99999902.0
2024-12-27 00:00:00,25440.0,25448.0,25420.0,25445.0,-99999902.0
2024-12-30 00:00:00,25445.0,25476.0,25440.0,25476.0,-99999902.0
2024-12-31 00:00:00,25480.0,25500.0,25445.0,25480.0,-99999902.0
2025-01-02 00:00:00,25450.0,25480.0,25445.0,25450.0,-99999902.0
2025-01-03 00:00:00,25450.0,25455.0,25400.0,25400.0,-99999902.0
2025-01-06 00:00:00,25380.0,25450.0,25365.0,25370.0,-99999902.0
2025-01-07 00:00:00,25388.0,25388.0,25350.0,25360.0,-99999902.0
2025-01-08 00:00:00,25375.0,25390.0,25370.0,25370.0,-99999902.0
